MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
Liander N.V.	GAS Liander	Zwanenburgwal	1011JC	1011JH	GAS	KVB	92	100	94,57	95	G4	1487	0	75	
Liander N.V.	Liander N.V. (NW)	Zwanenburgwal	1011JH	1011JH	ELK	KVB	97	100	86,6	39	1x35	3824	67,01	63,92	1,2
Liander N.V.	Liander N.V. (NW)	Staalstraat	1011JJ	1011JJ	ELK	KVB	12	100	83,33	42	1x25	5454	25	8,33	1,2
	GAS Liander	Staalstraat	1011JJ	1011JJ	GAS	KVB	10	100	100	80	G4	2506	0	10	
Liander N.V.	GAS Liander	Staalstraat	1011JK	1011JK	GAS	KVB	12	100	83,33	92	G4	1030	0	16,67	
Liander N.V.	Liander N.V. (NW)	Staalstraat	1011JK	1011JK	ELK	KVB	12	83,33	83,33	42	1x35	6792	16,67	16,67	1
	Liander N.V. (NW)	Staalstraat	1011JL	1011JL	ELK	KVB	30	100	100	50	1x25	7436	56,67	50	1,3
	GAS Liander	Staalstraat	1011JL	1011JL	GAS	KVB	27	100	100	96	G4	1285	0	48,15	
Liander N.V.	Liander N.V. (NW)	Staalstraat	1011JM	1011JM	ELK	KVB	14	100	71,43	64	1x25	5191	14,29	7,14	1,1
Liander N.V.	GAS Liander	Staalstraat	1011JM	1011JM	GAS	KVB	14	100	71,43	86	G4	1563	0	7,14	
	GAS Liander	Staalkade	1011JN	1011JN	GAS	KVB	16	100	100	81	G4	1494	0	93,75	
	Liander N.V. (NW)	Staalkade	1011JN	1011JN	ELK	KVB	18	100	100	44	1x25	3216	88,89	88,89	1
	GAS Liander	Nieuwmarkt	1011JP	1011JP	GAS	KVB	11	100	100	91	G4	2304	0	100	
	Liander N.V. (NW)	Nieuwmarkt	1011JP	1011JP	ELK	KVB	14	100	92,86	43	1x25	8612	85,71	92,86	
	Liander N.V. (NW)	Nieuwmarkt	1011JR	1011JR	ELK	KVB	18	100	72,22	61	1x25	10395	94,44	72,22	
	GAS Liander	Nieuwmarkt	1011JR	1011JR	GAS	KVB	16	100	75	100	G4	1794	0	75	
	GAS Liander	Nieuwmarkt	1011JS	1011JT	GAS	KVB	20	100	100	75	G4	2613	0	30	
Liander N.V.	Liander N.V. (NW)	Nieuwmarkt	1011JS	1011JT	ELK	KVB	28	100	85,71	32	1x25	20423	32,14	28,57	1,1
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011JV	1011JV	ELK	KVB	19	100	94,74	37	1x25	2394	10,53	5,26	1,1
Liander N.V.	GAS Liander	Kloveniersburgwal	1011JV	1011JV	GAS	KVB	17	100	94,12	76	G4	2041	0	0	
	Liander N.V. (NW)	Kloveniersburgwal	1011JW	1011JW	ELK	KVB	17	100	76,47	65	3x25	4944	64,71	35,29	1,6
	GAS Liander	Kloveniersburgwal	1011JW	1011JW	GAS	KVB	13	100	84,62	69	G4	1725	0	38,46	
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011JX	1011JX	ELK	KVB	16	100	87,5	69	1x25	3258	31,25	6,25	1,2
	GAS Liander	Kloveniersburgwal	1011JX	1011JX	GAS	KVB	12	100	91,67	75	G4	3031	0	0	
	Liander N.V. (NW)	Kloveniersburgwal	1011JZ	1011JZ	ELK	KVB	19	100	94,74	74	1x25	7249	15,79	5,26	1,1
	GAS Liander	Kloveniersburgwal	1011JZ	1011JZ	GAS	KVB	14	100	100	86	G4	2188	0	0	
	Liander N.V. (NW)	Kloveniersburgwal	1011KA	1011KA	ELK	KVB	35	100	94,29	74	1x25	3765	42,86	37,14	1,1
	GAS Liander	Kloveniersburgwal	1011KA	1011KA	GAS	KVB	30	100	100	97	G4	1683	0	36,67	
	GAS Liander	Kloveniersburgwal	1011KB	1011KB	GAS	KVB	21	100	100	81	G4	3190	0	90,48	
	Liander N.V. (NW)	Kloveniersburgwal	1011KB	1011KB	ELK	KVB	27	100	96,3	59	3x25	5907	88,89	88,89	1
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011KC	1011KC	ELK	KVB	28	100	92,86	50	1x25	3481	78,57	78,57	1
	GAS Liander	Kloveniersburgwal	1011KC	1011KC	GAS	KVB	24	100	100	88	G4	1804	0	83,33	
	Liander N.V. (NW)	Kloveniersburgwal	1011KD	1011KD	ELK	KVB	23	100	73,91	43	1x35	8478	91,3	65,22	2
	GAS Liander	Kloveniersburgwal	1011KD	1011KD	GAS	KVB	20	100	75	90	G4	2194	0	65	
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011KE	1011KE	ELK	KVB	11	100	63,64	55	3x25	9934	45,45	36,36	1
	GAS Liander	Kloveniersburgwal	1011KE	1011KH	GAS	KVB	23	100	100	70	G4	3652	0	73,91	
	Liander N.V. (NW)	Raamgracht	1011KH	1011KH	ELK	KVB	21	100	90,48	48	1x25	3107	71,43	71,43	1
Liander N.V.	Liander N.V. (NW)	Raamgracht	1011KJ	1011KJ	ELK	KVB	38	97,37	94,74	61	1x25	2323	52,63	52,63	1
Liander N.V.	GAS Liander	Raamgracht	1011KJ	1011KJ	GAS	KVB	33	100	96,97	94	G4	1175	0	54,55	
	GAS Liander	Raamgracht	1011KK	1011KK	GAS	KVB	33	100	78,79	100	G4	1237	0	3,03	
	Liander N.V. (NW)	Raamgracht	1011KK	1011KK	ELK	KVB	40	100	75	53	1x25	3497	30	2,5	1
	Liander N.V. (NW)	Raamgracht AB	1011KL	1011KM	ELK	KVB	16	100	87,5	38	1x35	4381	62,5	56,25	1
	GAS Liander	Raamgracht AB	1011KL	1011KM	GAS	KVB	13	100	100	85	G4	2146	0	53,85	
	GAS Liander	's-Gravelandse Veer	1011KN	1011KN	GAS	KVB	21	100	95,24	90	G4	1072	0	66,67	
	Liander N.V. (NW)	's-Gravelandse Veer	1011KN	1011KN	ELK	KVB	22	95,45	95,45	55	1x25	2196	63,64	68,18	1
Liander N.V.	GAS Liander	Oudeschans	1011KP	1011KP	GAS	KVB	27	100	77,78	74	G4	1303	0	25,93	
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011KP	1011KP	ELK	KVB	33	100	72,73	48	3x25	2758	21,21	21,21	1
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011KR	1011KR	ELK	KVB	24	100	83,33	50	1x25	2213	45,83	45,83	1
Liander N.V.	GAS Liander	Oudeschans	1011KR	1011KR	GAS	KVB	20	100	85	70	G4	1427	0	45	
	Liander N.V. (NW)	Oudeschans	1011KS	1011KS	ELK	KVB	15	100	100	47	1x25	2770	53,33	53,33	1
	GAS Liander	Oudeschans	1011KS	1011KS	GAS	KVB	13	100	100	100	G4	1662	0	53,85	
	Liander N.V. (NW)	Oudeschans	1011KT	1011KT	ELK	KVB	29	100	100	62	1x25	2835	86,21	86,21	1
	GAS Liander	Oudeschans	1011KT	1011KT	GAS	KVB	27	100	96,3	96	G4	1906	0	81,48	
	GAS Liander	Oudeschans	1011KV	1011KW	GAS	KVB	87	100	98,85	98	G4	1132	0	28,74	
	Liander N.V. (NW)	Oudeschans	1011KV	1011KW	ELK	KVB	92	98,91	96,74	38	1x35	2540	31,52	28,26	1,1
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011KX	1011KZ	ELK	KVB	44	100	84,09	45	1x25	3641	29,55	22,73	1
	GAS Liander	Oudeschans	1011KX	1011KZ	GAS	KVB	34	100	91,18	82	G4	1807	0	26,47	
	Liander N.V. (NW)	Oudeschans	1011LA	1011LA	ELK	KVB	12	100	91,67	75	1x25	2043	0	0	1
Liander N.V.	GAS Liander	Oudeschans	1011LA	1011LA	GAS	KVB	11	100	90,91	64	G4	1698	0	0	
	Liander N.V. (NW)	Oudeschans	1011LB	1011LB	ELK	KVB	29	100	96,55	59	1x25	3359	24,14	13,79	1,1
	GAS Liander	Oudeschans	1011LB	1011LB	GAS	KVB	26	100	100	100	G4	1149	0	7,69	
	GAS Liander	Oudeschans	1011LC	1011LC	GAS	KVB	14	100	92,86	93	G4	1709	0	71,43	
	Liander N.V. (NW)	Oudeschans	1011LC	1011LC	ELK	KVB	14	100	100	57	1x35	2732	78,57	78,57	1
	Liander N.V. (NW)	Oudeschans	1011LD	1011LD	ELK	KVB	50	98	100	52	1x25	2989	58	54	1,1
	GAS Liander	Oudeschans	1011LD	1011LD	GAS	KVB	41	100	100	98	G4	1474	0	53,66	
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011LE	1011LE	ELK	KVB	44	100	95,45	41	1x25	2648	13,64	11,36	1
	GAS Liander	Oudeschans	1011LE	1011LE	GAS	KVB	38	100	100	97	G4	1318	0	7,89	
Liander N.V.	Liander N.V. (NW)	Oudeschans AB	1011LG	1011LG	ELK	KVB	10	100	80	50	1x35	2781	0	0	1,1
	GAS Liander	Oudeschans AB	1011LG	1011LH	GAS	KVB	22	100	100	100	G4	1215	0	0	
	Liander N.V. (NW)	Oostersekade	1011LH	1011LH	ELK	KVB	20	100	100	70	1x25	2325	5	0	1,1
	GAS Liander	Nieuwe Batavierstraat	1011LJ	1011LJ	GAS	KVB	15	100	100	93	G4	964	0	20	
	Liander N.V. (NW)	Nieuwe Batavierstraat	1011LJ	1011LJ	ELK	KVB	16	100	100	100	1x25	2438	18,75	18,75	1
	Liander N.V. (NW)	Nieuwe Batavierstraat	1011LK	1011LL	ELK	KVB	32	100	100	63	1x35	2703	12,5	0	1,1
	GAS Liander	Nieuwe Batavierstraat	1011LK	1011LL	GAS	KVB	30	100	96,67	90	G4	1891	0	0	
	GAS Liander	Nieuwe Uilenburgerstraat	1011LM	1011LM	GAS	KVB	115	100	100	97	G4	1050	0	3,48	
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LM	1011LM	ELK	KVB	121	100	99,17	67	1x35	3183	7,44	3,31	1
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LN	1011LP	ELK	KVB	17	100	88,24	71	1x25	2341	11,76	5,88	1
	GAS Liander	Nieuwe Uilenburgerstraat	1011LN	1011LP	GAS	KVB	15	100	100	93	G4	1341	0	6,67	
	GAS Liander	Nieuwe Uilenburgerstraat	1011LR	1011LR	GAS	KVB	14	100	100	93	G4	1116	0	50	
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LR	1011LR	ELK	KVB	14	100	100	50	1x35	2031	57,14	50	1,1
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LS	1011LS	ELK	KVB	13	100	100	100	1x25	1393	0	0	1
	GAS Liander	Nieuwe Uilenburgerstraat	1011LS	1011LS	GAS	KVB	13	100	100	92	G4	1436	0	0	
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LT	1011LT	ELK	KVB	14	100	92,86	79	1x25	1698	7,14	0	1
	GAS Liander	Nieuwe Uilenburgerstraat	1011LT	1011LT	GAS	KVB	13	100	92,31	100	G4	754	0	0	
	GAS Liander	Nieuwe Uilenburgerstraat	1011LV	1011LV	GAS	KVB	16	100	100	94	G4	992	0	6,25	
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LV	1011LV	ELK	KVB	16	100	100	75	1x25	1961	12,5	6,25	1,1
	GAS Liander	Nieuwe Uilenburgerstraat	1011LW	1011LW	GAS	KVB	31	100	100	94	G4	898	0	0	
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LW	1011LW	ELK	KVB	32	100	96,88	88	1x25	1861	3,13	0	1
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LX	1011LX	ELK	KVB	10	100	80	60	3x25	10302	40	10	1,3
	GAS Liander	Nieuwe Uilenburgerstraat	1011LX	1011LZ	GAS	KVB	30	100	66,67	80	G4	1366	0	3,33	
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011LZ	1011LZ	ELK	KVB	94	100	87,23	54	1x35	3772	13,83	5,32	1,1
Liander N.V.	Liander N.V. (NW)	Nieuwmarkt	1011MA	1011MB	ELK	KVB	43	100	93,02	91	1x25	2446	72,09	69,77	1
	GAS Liander	Nieuwmarkt	1011MA	1011MB	GAS	KVB	40	100	100	100	G4	779	0	75	
	Liander N.V. (NW)	Krom Boomssloot	1011MC	1011MG	ELK	KVB	44	100	100	45	1x35	3411	27,27	20,45	1,1
	GAS Liander	Krom Boomssloot	1011MC	1011MX	GAS	KVB	45	100	100	100	G4	833	0	20	
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011MH	1011MH	ELK	KVB	48	100	97,92	56	3x25	3582	6,25	2,08	1
	Liander N.V. (NW)	Valkenburgerstraat	1011MJ	1011MJ	ELK	KVB	32	100	100	47	3x25	7075	18,75	3,13	1,2
	Liander N.V. (NW)	Rapenburgerstraat	1011MK	1011MK	ELK	KVB	55	100	100	75	1x35	2253	3,64	1,82	1
	Liander N.V. (NW)	Rapenburgerstraat	1011ML	1011ML	ELK	KVB	44	100	100	89	1x35	2419	2,27	0	1
	Liander N.V. (NW)	Rapenburgerstraat	1011MN	1011MN	ELK	KVB	65	98,46	100	82	1x35	2913	4,62	4,62	1
	Liander N.V. (NW)	Anne Frankstraat	1011MP	1011MP	ELK	KVB	22	100	100	59	1x35	2666	0	0	1
	Liander N.V. (NW)	Koerierstersplein	1011MR	1011MR	ELK	KVB	18	100	100	56	1x35	2786	0	0	1
	Liander N.V. (NW)	Februariplein	1011MT	1011MT	ELK	KVB	18	100	100	67	1x35	2911	11,11	5,56	1,1
	Liander N.V. (NW)	Markenplein	1011MV	1011MV	ELK	KVB	27	100	100	70	1x35	2156	3,7	3,7	1
	Liander N.V. (NW)	Uilenburgerwerf	1011MX	1011MX	ELK	KVB	38	100	100	92	1x35	2308	5,26	2,63	1
	GAS Liander	Uilenburgerwerf	1011MZ	1011MZ	GAS	KVB	31	100	100	100	G4	715	0	3,23	
	Liander N.V. (NW)	Uilenburgerwerf	1011MZ	1011MZ	ELK	KVB	32	100	100	97	1x35	3197	6,25	3,13	1
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011NA	1011NA	ELK	KVB	100	100	78	58	3x25	4245	63	52	1
Liander N.V.	GAS Liander	Valkenburgerstraat	1011NA	1011NA	GAS	KVB	76	100	71,05	82	G4	1131	0	67,11	
	Liander N.V. (NW)	Valkenburgerstraat	1011NB	1011NB	ELK	KVB	23	100	95,65	43	1x25	4780	52,17	47,83	1,1
	GAS Liander	Valkenburgerstraat	1011NB	1011NB	GAS	KVB	18	100	100	94	G4	874	0	50	
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011NC	1011NC	ELK	KVB	106	100	85,85	92	3x25	3389	4,72	0,94	1
	GAS Liander	Valkenburgerstraat	1011NC	1011NC	GAS	KVB	92	100	98,91	99	G4	815	0	1,09	
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011ND	1011ND	ELK	KVB	32	100	93,75	41	3x25	5508	81,25	65,63	1,4
	GAS Liander	Valkenburgerstraat	1011ND	1011ND	GAS	KVB	24	100	100	96	G4	724	0	79,17	
	GAS Liander	Zakslootje	1011NE	1011NK	GAS	KVB	29	100	93,1	76	G4	4072	0	27,59	
	Liander N.V. (NW)	Zakslootje	1011NE	1011NK	ELK	KVB	40	100	92,5	28	1x35	13412	42,5	25	1,3
Liander N.V.	Liander N.V. (NW)	Jodenbreestraat	1011NM	1011NS	ELK	KVB	77	100	92,21	52	1x25	6100	75,32	66,23	1,2
	GAS Liander	Jodenbreestraat	1011NM	1011NS	GAS	KVB	68	100	97,06	93	G4	1193	0	72,06	
	GAS Liander	Waterlooplein	1011NV	1011NV	GAS	KVB	34	100	94,12	94	G4	1741	0	2,94	
Liander N.V.	Liander N.V. (NW)	Waterlooplein	1011NV	1011NV	ELK	KVB	43	100	93,02	49	1x35	4208	25,58	9,3	1,2
	GAS Liander	Waterlooplein	1011NX	1011PB	GAS	KVB	40	100	100	98	G4	871	0	70	
	Liander N.V. (NW)	Waterlooplein	1011NX	1011PB	ELK	KVB	43	100	100	58	1x25	2734	72,09	65,12	1,3
Liander N.V.	GAS Liander	Waterlooplein	1011PC	1011PG	GAS	KVB	142	100	95,77	94	G4	1169	0	56,34	
Liander N.V.	Liander N.V. (NW)	Waterlooplein	1011PC	1011PG	ELK	KVB	180	99,44	90,56	49	1x25	6389	52,78	46,11	1,2
	Liander N.V. (NW)	Nieuwe Amstelstraat	1011PL	1011PL	ELK	KVB	49	100	97,96	59	1x25	1754	38,78	40,82	1
	GAS Liander	Nieuwe Amstelstraat	1011PL	1011PL	GAS	KVB	44	100	100	100	G4	903	0	43,18	
	GAS Liander	Nieuwe Amstelstraat	1011PM	1011PM	GAS	KVB	21	100	95,24	90	G4	2562	0	57,14	
Liander N.V.	Liander N.V. (NW)	Nieuwe Amstelstraat	1011PM	1011PM	ELK	KVB	26	100	84,62	73	1x25	4018	50	46,15	1,1
Liander N.V.	Liander N.V. (NW)	Amstel	1011PN	1011PN	ELK	KVB	10	100	10	30	OBK	11964	30	0	1
	GAS Liander	Amstel	1011PT	1011PT	GAS	KVB	17	100	94,12	94	G4	1548	0	11,76	
Liander N.V.	Liander N.V. (NW)	Amstel	1011PT	1011PT	ELK	KVB	26	100	73,08	42	1x35	4892	23,08	11,54	1,1
Liander N.V.	Liander N.V. (NW)	Amstel	1011PV	1011PV	ELK	KVB	12	100	83,33	42	1x35	2142	16,67	0	1
	GAS Liander	Amstel	1011PV	1011PW	GAS	KVB	22	100	90,91	91	G4	1212	0	22,73	
Liander N.V.	Liander N.V. (NW)	Amstel	1011PW	1011PW	ELK	KVB	17	100	82,35	59	1x25	3747	35,29	35,29	1
	GAS Liander	Amstel AB	1011PX	1011RA	GAS	KVB	24	100	87,5	96	G4	1460	0	4,17	
Liander N.V.	Liander N.V. (NW)	Amstel AB	1011PX	1011PX	ELK	KVB	14	100	50	50	3x25	4530	7,14	7,14	1
	Liander N.V. (NW)	Muiderstraat	1011PZ	1011PZ	ELK	KVB	10	100	70	40	3x25	9924	30	0	2
	Liander N.V. (NW)	Muiderstraat	1011RA	1011RA	ELK	KVB	16	100	93,75	56	1x25	2496	0	0	1
	Liander N.V. (NW)	Muiderstraat	1011RB	1011RC	ELK	KVB	19	100	94,74	53	1x25	5604	31,58	21,05	1,2
	GAS Liander	Muiderstraat	1011RB	1011RC	GAS	KVB	17	100	88,24	76	G4	1713	0	23,53	
Liander N.V.	Liander N.V. (NW)	Mr. Visserplein	1011RD	1011RD	ELK	KVB	10	100	20	40	OBK	20072	30	10	2
	GAS Liander	Mr. Visserplein	1011RD	1011RE	GAS	KVB	19	100	84,21	79	G4	5080	0	0	
	Liander N.V. (NW)	Jonas Daniel Meijerplein	1011RE	1011RE	ELK	KVB	20	100	95	60	1x25	1903	0	0	1
	Liander N.V. (NW)	Jonas Daniel Meijerplein	1011RG	1011RG	ELK	KVB	22	100	95,45	59	1x25	1476	0	0	1
Liander N.V.	GAS Liander	Jonas Daniel Meijerplein	1011RG	1011RG	GAS	KVB	18	100	88,89	100	G4	866	0	0	
	Liander N.V. (NW)	Jonas Daniel Meijerplein	1011RH	1011RH	ELK	KVB	25	100	96	76	1x35	2753	4	4	1
	GAS Liander	Jonas Daniel Meijerplein	1011RH	1011RH	GAS	KVB	23	100	100	100	G4	883	0	4,35	
	Liander N.V. (NW)	Nieuwe Herengracht	1011RJ	1011RJ	ELK	KVB	10	100	100	50	3x25	2363	10	0	1,1
	GAS Liander	Nieuwe Herengracht	1011RJ	1011RK	GAS	KVB	19	100	100	74	G4	1907	0	21,05	
	Liander N.V. (NW)	Nieuwe Herengracht	1011RK	1011RK	ELK	KVB	16	100	100	44	1x25	2754	43,75	31,25	1,2
	Liander N.V. (NW)	Nieuwe Herengracht	1011RL	1011RL	ELK	KVB	29	96,55	100	55	1x25	1983	17,24	6,9	1,1
	GAS Liander	Nieuwe Herengracht	1011RL	1011RL	GAS	KVB	25	100	100	84	G4	1464	0	4	
	GAS Liander	Nieuwe Herengracht	1011RM	1011RM	GAS	KVB	12	100	91,67	83	G4	2597	0	0	
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011RM	1011RM	ELK	KVB	16	100	81,25	50	1x35	3916	6,25	0	1,1
	Liander N.V. (NW)	Nieuwe Herengracht	1011RN	1011RN	ELK	KVB	23	100	82,61	48	1x25	6849	4,35	4,35	1
	GAS Liander	Nieuwe Herengracht	1011RN	1011RN	GAS	KVB	18	100	83,33	61	G4	2889	0	0	
	Liander N.V. (NW)	Nieuwe Herengracht	1011RP	1011RS	ELK	KVB	23	100	95,65	57	1x25	3861	8,7	0	1,1
	GAS Liander	Nieuwe Herengracht	1011RP	1011SB	GAS	KVB	75	100	98,67	68	G4	1744	0	4	
	Liander N.V. (NW)	Nieuwe Herengracht	1011RT	1011SB	ELK	KVB	59	100	100	59	1x25	4366	18,64	5,08	1,1
	GAS Liander	Nieuwe Herengracht	1011SC	1011SC	GAS	KVB	12	100	100	83	G4	1447	0	8,33	
	Liander N.V. (NW)	Nieuwe Herengracht	1011SC	1011SC	ELK	KVB	13	100	100	69	1x25	3590	15,38	7,69	1,1
	Liander N.V. (NW)	Nieuwe Herengracht	1011SE	1011SG	ELK	KVB	24	100	83,33	46	3x25	4340	12,5	4,17	1,1
	GAS Liander	Nieuwe Herengracht	1011SE	1011SP	GAS	KVB	49	100	100	84	G4	1497	0	8,16	
	Liander N.V. (NW)	Nieuwe Herengracht	1011SK	1011SP	ELK	KVB	37	100	100	51	1x25	2402	10,81	8,11	1
Liander N.V.	Liander N.V. (NW)	Anne Frankstraat	1011SR	1011SR	ELK	KVB	20	100	95	85	1x35	1009	90	90	
	GAS Liander	Anne Frankstraat	1011SR	1011SR	GAS	KVB	18	100	88,89	100	G4	9	0	88,89	
	GAS Liander	Anne Frankstraat	1011ST	1011ST	GAS	KVB	17	100	100	100	G4	14	0	100	
	Liander N.V. (NW)	Anne Frankstraat	1011ST	1011ST	ELK	KVB	17	100	100	100	1x35	941	100	100	
	Liander N.V. (NW)	Anne Frankstraat	1011SV	1011SV	ELK	KVB	17	100	100	100	1x35	1051	100	100	
	GAS Liander	Anne Frankstraat	1011SV	1011SV	GAS	KVB	17	100	94,12	100	G4	13	0	100	
	Liander N.V. (NW)	Anne Frankstraat	1011SW	1011SW	ELK	KVB	17	100	100	100	1x35	1039	100	100	
	GAS Liander	Anne Frankstraat	1011SW	1011SW	GAS	KVB	17	100	100	100	G4	18	0	94,12	
	GAS Liander	Anne Frankstraat	1011SX	1011SX	GAS	KVB	17	100	100	100	G4	8	0	100	
	Liander N.V. (NW)	Anne Frankstraat	1011SX	1011SX	ELK	KVB	17	100	100	100	1x35	971	100	100	
	GAS Liander	Anne Frankstraat	1011SZ	1011SZ	GAS	KVB	17	100	94,12	100	G4	19	0	94,12	
	Liander N.V. (NW)	Anne Frankstraat	1011SZ	1011SZ	ELK	KVB	17	100	100	100	1x35	885	100	100	
Liander N.V.	Liander N.V. (NW)	IJ-tunnel	1011TA	1011TB	ELK	KVB	71	97,18	90,14	55	3x25	2979	9,86	4,23	1,1
	GAS Liander	IJ-tunnel	1011TA	1011TB	GAS	KVB	54	100	98,15	94	G4	1655	0	1,85	
Liander N.V.	GAS Liander	Prins Hendrikkade	1011TC	1011TC	GAS	KVB	44	100	90,91	86	G4	1809	0	2,27	
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011TC	1011TC	ELK	KVB	55	100	89,09	42	1x35	5424	14,55	3,64	1,1
	GAS Liander	Prins Hendrikkade	1011TD	1011TD	GAS	KVB	11	100	100	82	G4	4046	0	27,27	
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011TD	1011TD	ELK	KVB	20	100	80	50	3x25	7865	30	25	1,1
	Liander N.V. (NW)	Prins Hendrikkade	1011TE	1011TE	ELK	KVB	17	100	100	47	3x25	5219	5,88	0	1,1
	GAS Liander	Prins Hendrikkade	1011TE	1011TE	GAS	KVB	28	100	57,14	96	G4	2044	0	3,57	
	GAS Liander	's-Gravenhekje	1011TG	1011TG	GAS	KVB	23	100	100	87	G4	2778	0	0	
	Liander N.V. (NW)	's-Gravenhekje	1011TG	1011TG	ELK	KVB	25	100	92	36	1x25	3136	12	0	1,2
Liander N.V.	Liander N.V. (NW)	Peperstraat	1011TJ	1011TJ	ELK	KVB	28	100	92,86	57	1x25	3358	42,86	42,86	1
Liander N.V.	GAS Liander	Peperstraat	1011TJ	1011TJ	GAS	KVB	24	100	95,83	88	G4	1391	0	54,17	
	Liander N.V. (NW)	Anne Frankstraat	1011TK	1011TL	ELK	KVB	31	100	100	71	1x25	2571	51,61	45,16	1,1
	GAS Liander	Anne Frankstraat	1011TK	1011TL	GAS	KVB	25	100	100	96	G4	1318	0	44	
	Liander N.V. (NW)	Foeliestraat	1011TM	1011TM	ELK	KVB	30	100	76,67	57	3x25	4726	50	46,67	1,1
	GAS Liander	Foeliestraat	1011TM	1011TM	GAS	KVB	25	100	76	88	G4	1010	0	48	
Liander N.V.	GAS Liander	Foeliedwarsstraat	1011TN	1011TP	GAS	KVB	19	100	52,63	95	G4	1256	0	0	
Liander N.V.	Liander N.V. (NW)	Foeliedwarsstraat	1011TN	1011TN	ELK	KVB	10	100	0	50	3x25	2079	10	0	1
Liander N.V.	Liander N.V. (NW)	Foeliedwarsstraat	1011TP	1011TP	ELK	KVB	14	100	92,86	71	1x25	2337	0	0	1
Liander N.V.	Liander N.V. (NW)	Schippersgracht	1011TR	1011TR	ELK	KVB	24	100	83,33	54	1x25	2938	29,17	20,83	1,1
	GAS Liander	Schippersgracht	1011TR	1011TR	GAS	KVB	19	100	89,47	100	G4	1429	0	21,05	
Liander N.V.	Liander N.V. (NW)	Schippersgracht	1011TS	1011TS	ELK	KVB	21	100	76,19	38	3x25	2698	9,52	4,76	1,1
Liander N.V.	GAS Liander	Schippersgracht	1011TS	1011TS	GAS	KVB	18	100	72,22	78	G4	1384	0	11,11	
Liander N.V.	Liander N.V. (NW)	Rapenburg	1011TT	1011TT	ELK	KVB	30	100	86,67	47	1x35	2911	23,33	20	1
	GAS Liander	Rapenburg	1011TT	1011TT	GAS	KVB	22	100	100	86	G4	1566	0	22,73	
Liander N.V.	Liander N.V. (NW)	Rapenburg	1011TV	1011TV	ELK	KVB	79	100	94,94	48	1x35	2539	16,46	8,86	1,1
	GAS Liander	Rapenburg	1011TV	1011TV	GAS	KVB	70	100	98,57	91	G4	1162	0	7,14	
Liander N.V.	Liander N.V. (NW)	Rapenburg	1011TW	1011TW	ELK	KVB	21	100	85,71	38	1x25	10637	19,05	4,76	1,2
Liander N.V.	GAS Liander	Rapenburg	1011TW	1011TW	GAS	KVB	19	100	84,21	74	G4	1799	0	5,26	
	GAS Liander	Rapenburg	1011TX	1011TX	GAS	KVB	31	100	100	100	G4	1027	0	16,13	
Liander N.V.	Liander N.V. (NW)	Rapenburg	1011TX	1011TX	ELK	KVB	38	100	97,37	58	1x25	3035	18,42	15,79	1
	GAS Liander	Rapenburg	1011TZ	1011TZ	GAS	KVB	78	100	100	97	G4	1029	0	3,85	
Liander N.V.	Liander N.V. (NW)	Rapenburg	1011TZ	1011TZ	ELK	KVB	95	100	91,58	39	1x35	2357	5,26	3,16	1
Liander N.V.	Liander N.V. (NW)	Rapenburgerplein	1011VA	1011VA	ELK	KVB	14	100	85,71	71	1x25	6978	85,71	78,57	2
	GAS Liander	Rapenburgerplein	1011VA	1011VA	GAS	KVB	13	100	100	100	G4	990	0	76,92	
	Liander N.V. (NW)	Rapenburgerplein	1011VB	1011VB	ELK	KVB	13	100	61,54	46	1x25	2918	15,38	15,38	1
