POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	%Leveringsrichting	SJV	WIJKEN
1074CX	1074CX	GAS	100	1298	ZUID
1074CZ	1074CZ	ELK	100	2278	ZUID
1074CZ	1074CZ	GAS	100	1396	ZUID
1074DA	1074DA	GAS	100	813	ZUID
1074DA	1074DA	ELK	100	1989	ZUID
1074DB	1074DB	ELK	100	1236	ZUID
1074DB	1074DB	GAS	100	1042	ZUID
1074EA	1074EA	GAS	100	813	ZUID
1074EA	1074EA	ELK	100	3561	ZUID
1074EB	1074EB	ELK	93,55	4538	ZUID
1074EB	1074EB	GAS	100	1924	ZUID
1074EC	1074EC	GAS	100	1078	ZUID
1074EC	1074EC	ELK	100	2362	ZUID
1074ED	1074ED	GAS	100	896	ZUID
1074ED	1074ED	ELK	100	2492	ZUID
1074EE	1074EE	ELK	100	1484	ZUID
1074EE	1074EE	GAS	100	783	ZUID
1074EG	1074EG	ELK	100	1857	ZUID
1074EG	1074EG	GAS	100	1077	ZUID
1074EH	1074EH	GAS	100	1028	ZUID
1074EH	1074EH	ELK	100	1837	ZUID
1074EJ	1074EJ	ELK	100	1630	ZUID
1074EJ	1074EJ	GAS	100	965	ZUID
1074EK	1074EK	ELK	100	2156	ZUID
1074EK	1074EK	GAS	100	1337	ZUID
1074EL	1074EL	ELK	100	1240	ZUID
1074EL	1074EL	GAS	100	885	ZUID
1074EM	1074EM	GAS	100	761	ZUID
1074EM	1074EM	ELK	100	1393	ZUID
1074EN	1074EN	ELK	100	1430	ZUID
1074EN	1074EN	GAS	100	782	ZUID
1074EP	1074EP	GAS	100	1498	ZUID
1074EP	1074EP	ELK	100	2649	ZUID
1074ER	1074ER	GAS	100	1009	ZUID
1074ER	1074ER	ELK	100	1713	ZUID
1074ES	1074ES	GAS	100	894	ZUID
1074ES	1074ES	ELK	100	2026	ZUID
1074ET	1074ET	ELK	100	2979	ZUID
1074ET	1074ET	GAS	100	757	ZUID
1074EV	1074EV	GAS	100	1002	ZUID
1074EV	1074EV	ELK	100	1105	ZUID
1074EW	1074EW	GAS	100	786	ZUID
1074EW	1074EW	ELK	100	1406	ZUID
1074EX	1074EX	GAS	100	1001	ZUID
1074EX	1074EX	ELK	100	1607	ZUID
1074EZ	1074EZ	ELK	100	1723	ZUID
1074EZ	1074EZ	GAS	100	1212	ZUID
1074GA	1074GA	GAS	100	1198	ZUID
1074GA	1074GA	ELK	100	2133	ZUID
1074GC	1074GC	GAS	100	1028	ZUID
1074GC	1074GC	ELK	100	1856	ZUID
1074GD	1074GD	GAS	100	1060	ZUID
1074GD	1074GD	ELK	100	2322	ZUID
1074GG	1074GG	GAS	100	1341	ZUID
1074GG	1074GG	ELK	100	2165	ZUID
1074GH	1074GH	ELK	100	1957	ZUID
1074GH	1074GH	GAS	100	1265	ZUID
1074GJ	1074GJ	ELK	100	1770	ZUID
1074GJ	1074GJ	GAS	100	907	ZUID
1074GK	1074GK	ELK	100	1615	ZUID
1074GK	1074GK	GAS	100	904	ZUID
1074GL	1074GL	GAS	100	1028	ZUID
1074GL	1074GL	ELK	100	1929	ZUID
1074GM	1074GM	GAS	100	939	ZUID
1074GM	1074GM	ELK	100	1468	ZUID
1074GN	1074GN	ELK	100	1486	ZUID
1074GN	1074GN	GAS	100	936	ZUID
1074GP	1074GP	GAS	100	1009	ZUID
1074GP	1074GP	ELK	100	2095	ZUID
1074GR	1074GR	ELK	91,3	2084	ZUID
1074GR	1074GR	GAS	100	1404	ZUID
1074GS	1074GS	ELK	100	1846	ZUID
1074GS	1074GS	GAS	100	1132	ZUID
1074GX	1074GZ	GAS	100	978	ZUID
1074GX	1074GZ	ELK	100	1664	ZUID
1074HA	1074HA	GAS	100	3387	ZUID
1074HB	1074HB	GAS	100	1155	ZUID
1074HB	1074HB	ELK	95,65	1259	ZUID
1074HC	1074HE	ELK	100	2170	ZUID
1074HC	1074HE	GAS	100	1027	ZUID
1074HG	1074HJ	GAS	100	1196	ZUID
1074HG	1074HJ	ELK	100	2048	ZUID
1074HK	1074HL	GAS	100	1019	ZUID
1074HK	1074HL	ELK	100	1613	ZUID
1074HM	1074HN	GAS	100	1744	ZUID
1074HM	1074HN	ELK	100	2519	ZUID
1074HP	1074HP	GAS	100	2065	ZUID
1074HP	1074HP	ELK	100	3589	ZUID
1074HR	1074HR	ELK	100	2692	ZUID
1074HR	1074HR	GAS	100	1844	ZUID
1074HS	1074HS	ELK	100	2785	ZUID
1074HS	1074HS	GAS	100	1684	ZUID
1074HT	1074HT	GAS	100	1867	ZUID
1074HV	1074HV	GAS	100	1640	ZUID
1074HV	1074HV	ELK	100	4229	ZUID
1074HW	1074HW	ELK	100	3087	ZUID
1074HW	1074HW	GAS	100	1532	ZUID
1074HX	1074HX	ELK	100	4005	ZUID
1074HX	1074HX	GAS	100	1565	ZUID
1074HZ	1074HZ	GAS	100	5134	ZUID
1074HZ	1074HZ	ELK	91,43	4305	ZUID
1074JA	1074JA	ELK	100	2709	ZUID
1074JA	1074JA	GAS	100	1558	ZUID
1074JB	1074JB	ELK	100	2237	ZUID
1074JB	1074JB	GAS	100	2120	ZUID
1074JC	1074JC	ELK	100	2554	ZUID
1074JC	1074JC	GAS	100	1292	ZUID
1074JD	1074JD	GAS	100	1284	ZUID
1074JD	1074JD	ELK	100	2060	ZUID
1074JE	1074JE	GAS	100	1311	ZUID
1074JE	1074JE	ELK	100	4188	ZUID
1074JG	1074JG	GAS	100	1395	ZUID
1074JG	1074JG	ELK	100	4281	ZUID
1074JH	1074JH	GAS	100	2138	ZUID
1074JH	1074JH	ELK	94,12	3543	ZUID
1074JJ	1074JJ	GAS	100	1249	ZUID
1074JJ	1074JJ	ELK	100	2330	ZUID
1074JK	1074JL	ELK	100	2204	ZUID
1074JL	1074JL	GAS	100	704	ZUID
1074JM	1074SP	ELK	100	1501	ZUID
1074JM	1074SP	GAS	100	1145	ZUID
1074SR	1074SR	ELK	100	1716	ZUID
1074SR	1074SR	GAS	100	1205	ZUID
1074ST	1074ST	ELK	94,44	1447	ZUID
1074ST	1074ST	GAS	100	814	ZUID
1074SV	1074SV	GAS	100	1124	ZUID
1074SV	1074SV	ELK	100	1845	ZUID
1074SW	1074SW	ELK	100	1790	ZUID
1074SW	1074SW	GAS	100	1124	ZUID
1074SX	1074SZ	ELK	100	2439	ZUID
1074SX	1074SZ	GAS	100	1234	ZUID
1074TA	1074TB	GAS	100	1240	ZUID
1074TA	1074TB	ELK	100	2104	ZUID
1074TC	1074TC	GAS	100	1019	ZUID
1074TC	1074TC	ELK	100	1523	ZUID
1074TK	1074TK	ELK	100	1225	ZUID
1074TK	1074TK	GAS	100	984	ZUID
1074TL	1074TL	ELK	100	1875	ZUID
1074TL	1074TL	GAS	100	1468	ZUID
1074TM	1074TM	GAS	100	1268	ZUID
1074TM	1074TM	ELK	100	1666	ZUID
1074TN	1074TN	GAS	100	936	ZUID
1074TN	1074TN	ELK	96,43	1683	ZUID
1074TP	1074TP	GAS	100	955	ZUID
1074TP	1074TP	ELK	100	1194	ZUID
1074TR	1074TR	GAS	100	953	ZUID
1074TR	1074TR	ELK	100	1629	ZUID
1074TS	1074TS	GAS	100	879	ZUID
1074TS	1074TS	ELK	100	1494	ZUID
1074TT	1074TT	GAS	100	869	ZUID
1074TT	1074TT	ELK	100	1554	ZUID
1074TV	1074TV	GAS	100	1391	ZUID
1074TV	1074TV	ELK	100	4293	ZUID
1074TW	1074TW	GAS	100	963	ZUID
1074TW	1074TW	ELK	100	1774	ZUID
1074TX	1074TX	ELK	100	2056	ZUID
1074TX	1074TX	GAS	100	1447	ZUID
1074TZ	1074TZ	ELK	100	2499	ZUID
1074TZ	1074TZ	GAS	100	1484	ZUID
1074VA	1074VA	ELK	100	1760	ZUID
1074VA	1074VA	GAS	100	1090	ZUID
1074VB	1074VB	GAS	100	1419	ZUID
1074VB	1074VB	ELK	100	1589	ZUID
1074VC	1074VC	ELK	100	1850	ZUID
1074VC	1074VC	GAS	100	1256	ZUID
1074VD	1074VD	ELK	100	2530	ZUID
1074VD	1074VD	GAS	100	1367	ZUID
1074VE	1074VE	ELK	100	1616	ZUID
1074VE	1074VE	GAS	100	1176	ZUID
1074VG	1074VG	ELK	100	3151	ZUID
1074VG	1074VG	GAS	100	1246	ZUID
1074VH	1074VH	GAS	100	963	ZUID
1074VH	1074VH	ELK	100	1777	ZUID
1074VJ	1074VJ	GAS	100	3278	ZUID
1074VJ	1074VJ	ELK	100	2145	ZUID
1074VK	1074VK	ELK	100	1795	ZUID
1074VK	1074VK	GAS	100	1184	ZUID
1074VL	1074VL	GAS	100	1034	ZUID
1074VL	1074VL	ELK	100	2038	ZUID
1074VM	1074VM	GAS	100	1585	ZUID
1074VM	1074VM	ELK	100	3526	ZUID
1074VN	1074VN	GAS	100	1253	ZUID
1074VN	1074VN	ELK	93,55	2027	ZUID
1074VP	1074VP	ELK	100	1793	ZUID
1074VP	1074VP	GAS	100	974	ZUID
1074VR	1074VR	GAS	100	1044	ZUID
1074VR	1074VR	ELK	100	2319	ZUID
1074VS	1074VS	GAS	100	917	ZUID
1074VS	1074VS	ELK	100	1734	ZUID
1074VT	1074VT	ELK	100	3005	ZUID
1074VT	1074VT	GAS	100	1978	ZUID
1074VV	1074VV	GAS	100	1755	ZUID
1074VV	1074VV	ELK	100	2099	ZUID
1074VW	1074VW	ELK	100	1836	ZUID
1074VW	1074VW	GAS	100	968	ZUID
1074VX	1074VX	ELK	100	1372	ZUID
1074VX	1074VX	GAS	100	942	ZUID
1074VZ	1074VZ	GAS	100	978	ZUID
1074VZ	1074VZ	ELK	100	1569	ZUID
1074XA	1074XA	GAS	100	965	ZUID
1074XA	1074XA	ELK	100	2084	ZUID
1074XB	1074XB	ELK	100	1718	ZUID
1074XB	1074XB	GAS	100	952	ZUID
1074XC	1074XD	ELK	100	1879	ZUID
1074XC	1074XD	GAS	100	658	ZUID
1074XE	1074XE	ELK	100	2208	ZUID
1074XE	1074XE	GAS	100	1039	ZUID
1074XG	1074XH	GAS	100	1329	ZUID
1074XG	1074XG	ELK	100	1675	ZUID
1074XH	1074XH	ELK	100	2793	ZUID
1074XJ	1074XJ	ELK	100	1715	ZUID
1074XJ	1074XJ	GAS	100	758	ZUID
1074XK	1074XK	GAS	100	1415	ZUID
1074XK	1074XK	ELK	100	1647	ZUID
1074XL	1074XL	GAS	100	1231	ZUID
1074XL	1074XL	ELK	100	2358	ZUID
1074XM	1074XM	GAS	100	916	ZUID
1074XM	1074XM	ELK	100	1467	ZUID
1074XN	1074XN	ELK	100	2036	ZUID
1074XN	1074XN	GAS	100	915	ZUID
1074XP	1074XP	GAS	100	613	ZUID
1074XP	1074XP	ELK	100	2029	ZUID
1074XR	1074XR	GAS	100	2544	ZUID
1074XR	1074XR	ELK	100	2010	ZUID
1074XS	1074XS	GAS	100	1300	ZUID
1074XS	1074XS	ELK	100	3711	ZUID
1074XT	1074XT	GAS	100	1031	ZUID
1074XT	1074XT	ELK	100	3869	ZUID
1074XV	1074XV	ELK	100	1326	ZUID
1074XV	1074XV	GAS	100	713	ZUID
1074XW	1074XW	ELK	100	1748	ZUID
1074XW	1074XW	GAS	100	689	ZUID
1074XX	1074XX	ELK	100	2161	ZUID
1074XX	1074XX	GAS	100	1170	ZUID
1074XZ	1074XZ	GAS	100	1249	ZUID
1074XZ	1074XZ	ELK	96,67	2287	ZUID
1075AA	1075AA	ELK	100	4735	ZUID
1075AA	1075AA	GAS	100	2406	ZUID
1075AL	1075AM	GAS	100	2701	ZUID
1075AM	1075AM	ELK	100	2976	ZUID
1075AN	1075AN	GAS	100	3009	ZUID
1075AP	1075AR	GAS	100	4392	ZUID
1075AS	1075AS	GAS	100	2376	ZUID
1075AT	1075AT	GAS	100	3500	ZUID
1075AV	1075AV	GAS	100	4576	ZUID
1075AX	1075AX	GAS	100	4688	ZUID
1075BA	1075BA	GAS	100	5155	ZUID
1075BB	1075BB	GAS	100	3104	ZUID
1075BC	1075BC	GAS	100	4149	ZUID
1075BD	1075BD	GAS	100	3025	ZUID
1075BE	1075BG	GAS	100	3430	ZUID
1075BJ	1075BJ	GAS	100	3902	ZUID
1075BK	1075BK	ELK	100	3735	ZUID
1075BK	1075BK	GAS	100	1772	ZUID
1075BL	1075BL	GAS	100	3797	ZUID
1075BM	1075BP	GAS	100	3925	ZUID
1075BS	1075BS	GAS	100	1328	ZUID
1075BV	1075BV	GAS	100	1956	ZUID
1075BW	1075BX	GAS	100	1570	ZUID
1075BW	1075BX	ELK	86,11	3882	ZUID
1075BZ	1075BZ	GAS	100	2872	ZUID
1075CA	1075CA	ELK	100	2242	ZUID
1075CA	1075CA	GAS	100	1791	ZUID
1075CB	1075CB	GAS	100	1411	ZUID
1075CB	1075CB	ELK	100	2829	ZUID
1075CC	1075CC	GAS	100	1358	ZUID
1075CC	1075CC	ELK	94,12	2216	ZUID
1075CD	1075CD	ELK	100	2260	ZUID
1075CD	1075CD	GAS	100	1299	ZUID
1075CE	1075CE	ELK	100	4368	ZUID
1075CE	1075CE	GAS	100	1438	ZUID
1075CG	1075CG	GAS	100	3664	ZUID
1075CH	1075CH	GAS	100	1592	ZUID
1075CJ	1075CJ	GAS	100	2526	ZUID
1075CJ	1075CJ	ELK	100	4952	ZUID
1075CK	1075CK	ELK	100	4541	ZUID
1075CK	1075CK	GAS	100	1880	ZUID
1075CL	1075CL	GAS	100	1751	ZUID
1075CL	1075CL	ELK	100	4084	ZUID
1075CM	1075CM	GAS	100	1533	ZUID
1075CN	1075CN	GAS	100	3303	ZUID
1075CP	1075CP	ELK	100	3753	ZUID
1075CP	1075CP	GAS	100	1758	ZUID
1075CR	1075CR	ELK	100	3758	ZUID
1075CR	1075CR	GAS	100	1633	ZUID
1075CS	1075CS	GAS	100	1810	ZUID
1075CT	1075CT	GAS	100	2339	ZUID
1075CV	1075CV	GAS	100	1667	ZUID
1075CV	1075CV	ELK	100	3364	ZUID
1075CW	1075CW	GAS	100	1329	ZUID
1075CX	1075CX	GAS	100	3739	ZUID
1075CZ	1075EA	GAS	100	2413	ZUID
1075EA	1075EA	ELK	100	4352	ZUID
1075EB	1075EB	GAS	100	3557	ZUID
1075EC	1075EC	GAS	100	4109	ZUID
1075ED	1075ED	GAS	100	1997	ZUID
1075EE	1075EE	ELK	100	3688	ZUID
1075EE	1075EE	GAS	100	2123	ZUID
1075EG	1075EH	ELK	100	4714	ZUID
1075EG	1075EH	GAS	100	3075	ZUID
1075EJ	1075EJ	GAS	100	2162	ZUID
1075EJ	1075EJ	ELK	84,62	4524	ZUID
1075EK	1075EK	ELK	100	3955	ZUID
1075EK	1075EK	GAS	100	2031	ZUID
1075EL	1075EL	GAS	100	1647	ZUID
1075EM	1075EM	GAS	100	1578	ZUID
1075EM	1075EM	ELK	100	4109	ZUID
1075EN	1075EN	GAS	100	3064	ZUID
1075EP	1075EP	GAS	100	1807	ZUID
1075EP	1075EP	ELK	100	2659	ZUID
1075ER	1075ER	ELK	100	2876	ZUID
1075ER	1075ER	GAS	100	1609	ZUID
1075ES	1075ES	ELK	88,24	4462	ZUID
1075ES	1075ES	GAS	100	2104	ZUID
1075ET	1075ET	GAS	100	1650	ZUID
1075ET	1075ET	ELK	100	3218	ZUID
1075EV	1075EV	ELK	92,31	3355	ZUID
1075EV	1075EV	GAS	100	1664	ZUID
1075EW	1075EW	ELK	100	3579	ZUID
1075EW	1075EW	GAS	100	2334	ZUID
1075EX	1075EX	ELK	100	3265	ZUID
1075EX	1075EX	GAS	100	1730	ZUID
1075EZ	1075EZ	GAS	100	2041	ZUID
1075EZ	1075EZ	ELK	100	3936	ZUID
1075GA	1075GA	GAS	100	1832	ZUID
1075GA	1075GA	ELK	100	2961	ZUID
1075GB	1075GB	GAS	100	1676	ZUID
1075GB	1075GB	ELK	100	3290	ZUID
1075GC	1075GC	GAS	100	1738	ZUID
1075GC	1075GC	ELK	100	5101	ZUID
1075GD	1075GD	ELK	100	3751	ZUID
1075GD	1075GD	GAS	100	2114	ZUID
1075GE	1075GE	ELK	100	3252	ZUID
1075GE	1075GE	GAS	100	1644	ZUID
1075GG	1075GG	ELK	100	2558	ZUID
1075GG	1075GG	GAS	100	1708	ZUID
1075GH	1075GH	GAS	100	1697	ZUID
1075GH	1075GH	ELK	100	3411	ZUID
1075GJ	1075GJ	GAS	100	1927	ZUID
1075GJ	1075GJ	ELK	87,5	4008	ZUID
1075GK	1075GK	ELK	100	3392	ZUID
1075GK	1075GK	GAS	100	1894	ZUID
1075GL	1075GL	ELK	100	3106	ZUID
1075GL	1075GL	GAS	100	1894	ZUID
1075GM	1075GM	ELK	100	3081	ZUID
1075GM	1075GM	GAS	100	2007	ZUID
1075GN	1075GN	GAS	100	1544	ZUID
1075GN	1075GN	ELK	100	2429	ZUID
1075GP	1075GP	GAS	100	1671	ZUID
1075GP	1075GP	ELK	100	3240	ZUID
1075GR	1075GR	ELK	100	4009	ZUID
1075GR	1075GR	GAS	100	1915	ZUID
1075GS	1075GS	ELK	100	4506	ZUID
1075GS	1075GS	GAS	100	3313	ZUID
1075GT	1075GT	ELK	100	2558	ZUID
1075GT	1075GV	GAS	100	1989	ZUID
1075GW	1075GW	GAS	100	1803	ZUID
1075GX	1075GX	ELK	88,24	5000	ZUID
1075GX	1075GX	GAS	100	2732	ZUID
1075GZ	1075GZ	ELK	100	3385	ZUID
1075GZ	1075GZ	GAS	100	1573	ZUID
1075HA	1075HA	GAS	100	1763	ZUID
1075HA	1075HA	ELK	92	3432	ZUID
1075HB	1075HB	GAS	100	2014	ZUID
1075HB	1075HB	ELK	100	3671	ZUID
1075HC	1075HC	ELK	100	3755	ZUID
1075HC	1075HC	GAS	100	1886	ZUID
1075HD	1075HD	ELK	100	4298	ZUID
1075HD	1075HD	GAS	100	1961	ZUID
1075HE	1075HE	GAS	100	1942	ZUID
1075HE	1075HE	ELK	90	3076	ZUID
1075HG	1075HG	ELK	100	4088	ZUID
1075HG	1075HG	GAS	100	2022	ZUID
1075HJ	1075HK	GAS	100	3738	ZUID
1075HL	1075HL	GAS	100	2524	ZUID
1075HM	1075HM	GAS	100	1641	ZUID
1075HT	1075HT	ELK	100	3770	ZUID
1075HT	1075HT	GAS	100	2290	ZUID
1075HV	1075HV	GAS	100	1428	ZUID
1075HW	1075KH	ELK	100	4636	ZUID
1075HW	1075KH	GAS	100	1813	ZUID
1075KJ	1075KJ	ELK	100	3945	ZUID
1075KJ	1075KJ	GAS	100	2626	ZUID
1075KK	1075KK	GAS	100	2076	ZUID
1075KK	1075KK	ELK	100	3148	ZUID
1075KL	1075KL	ELK	100	2490	ZUID
1075KL	1075KL	GAS	100	1500	ZUID
1075KM	1075KM	GAS	100	1242	ZUID
1075KM	1075KM	ELK	100	2126	ZUID
1075KN	1075KN	ELK	100	1975	ZUID
1075KN	1075KN	GAS	100	1558	ZUID
1075KT	1075KT	GAS	100	876	ZUID
1075KT	1075KT	ELK	100	1417	ZUID
1075KV	1075KV	ELK	100	1492	ZUID
1075KV	1075KV	GAS	100	882	ZUID
1075KW	1075KW	GAS	100	2045	ZUID
1075KX	1075KX	ELK	100	1898	ZUID
1075KX	1075KX	GAS	100	935	ZUID
1075KZ	1075LA	GAS	100	1347	ZUID
1075KZ	1075LA	ELK	100	3827	ZUID
1075LC	1075LE	GAS	100	1302	ZUID
1075LG	1075LH	GAS	100	939	ZUID
1075LG	1075LH	ELK	100	1931	ZUID
1075LJ	1075LJ	GAS	100	1107	ZUID
1075LJ	1075LJ	ELK	100	1539	ZUID
1075LK	1075LM	GAS	100	877	ZUID
1075LK	1075LM	ELK	100	1482	ZUID
1075LN	1075LN	GAS	100	1200	ZUID
1075LN	1075LN	ELK	100	1622	ZUID
1075LP	1075LP	GAS	100	1027	ZUID
1075LP	1075LP	ELK	100	1267	ZUID
1075LR	1075LR	GAS	100	1221	ZUID
1075LR	1075LR	ELK	100	2309	ZUID
1075LS	1075LS	ELK	100	2270	ZUID
1075LS	1075LS	GAS	100	1092	ZUID
1075LT	1075LT	ELK	100	1840	ZUID
1075LT	1075LT	GAS	100	1406	ZUID
1075LV	1075LV	GAS	100	1062	ZUID
1075LV	1075LV	ELK	100	1779	ZUID
1075LW	1075LW	GAS	100	1061	ZUID
1075LW	1075LW	ELK	100	1680	ZUID
1075LX	1075LX	GAS	100	970	ZUID
1075LX	1075LX	ELK	100	1914	ZUID
1075LZ	1075LZ	GAS	100	891	ZUID
1075LZ	1075LZ	ELK	100	1699	ZUID
1075NB	1075NB	GAS	100	2139	ZUID
1075NC	1075NC	ELK	100	3348	ZUID
1075NC	1075NC	GAS	100	1204	ZUID
1075ND	1075ND	GAS	100	1426	ZUID
1075ND	1075ND	ELK	100	2209	ZUID
1075NE	1075NE	ELK	100	2405	ZUID
1075NE	1075NE	GAS	100	1491	ZUID
1075NG	1075NG	GAS	100	1333	ZUID
1075NH	1075NH	GAS	100	1174	ZUID
1075NH	1075NH	ELK	100	1600	ZUID
1075NJ	1075NJ	ELK	100	2815	ZUID
1075NJ	1075NJ	GAS	100	1707	ZUID
1075NK	1075NK	ELK	100	1469	ZUID
1075NK	1075NK	GAS	100	1135	ZUID
1075NL	1075NL	ELK	100	2751	ZUID
1075NL	1075NL	GAS	100	2169	ZUID
1075NM	1075NM	ELK	100	2167	ZUID
1075NM	1075NM	GAS	100	959	ZUID
1075NN	1075NN	GAS	100	1230	ZUID
1075NN	1075NN	ELK	100	2017	ZUID
1075NP	1075NP	ELK	100	2014	ZUID
1075NP	1075NP	GAS	100	1262	ZUID
1075NR	1075NR	ELK	100	4629	ZUID
1075NR	1075NR	GAS	100	1039	ZUID
1075NS	1075NS	GAS	100	2093	ZUID
1075NT	1075NT	ELK	100	1411	ZUID
1075NT	1075NT	GAS	100	1260	ZUID
1075NV	1075NV	ELK	100	1564	ZUID
1075NV	1075NV	GAS	100	1106	ZUID
1075NX	1075NX	ELK	100	2611	ZUID
1075NX	1075NX	GAS	100	1059	ZUID
1075NZ	1075NZ	GAS	100	1186	ZUID
1075NZ	1075NZ	ELK	100	1523	ZUID
1075PA	1075PA	ELK	100	2608	ZUID
1075PA	1075PA	GAS	100	1984	ZUID
1075PB	1075PB	GAS	100	1241	ZUID
1075PB	1075PB	ELK	100	2993	ZUID
1075PC	1075PC	GAS	100	1206	ZUID
1075PC	1075PC	ELK	100	1743	ZUID
1075PD	1075PD	GAS	100	1144	ZUID
1075PD	1075PD	ELK	100	3235	ZUID
1075PE	1075PE	ELK	100	2042	ZUID
1075PE	1075PE	GAS	100	1112	ZUID
1075PG	1075PG	GAS	100	1095	ZUID
1075PG	1075PG	ELK	100	1487	ZUID
1075PH	1075PH	ELK	100	1758	ZUID
1075PH	1075PH	GAS	100	1198	ZUID
1075PJ	1075PJ	GAS	100	2038	ZUID
1075PJ	1075PJ	ELK	100	3925	ZUID
1075PK	1075PK	GAS	100	2303	ZUID
1075PK	1075PK	ELK	100	3586	ZUID
1075PL	1075PL	ELK	100	3357	ZUID
1075PL	1075PL	GAS	100	1914	ZUID
1075PM	1075PM	ELK	100	2896	ZUID
1075PM	1075PM	GAS	100	1587	ZUID
1075PN	1075PN	GAS	100	1186	ZUID
1075PN	1075PN	ELK	100	2647	ZUID
1075PP	1075PP	GAS	100	1027	ZUID
1075PP	1075PP	ELK	100	2256	ZUID
1075PR	1075PR	ELK	100	3358	ZUID
1075PR	1075PR	GAS	100	876	ZUID
1075PS	1075PS	ELK	100	3958	ZUID
1075PS	1075PS	GAS	100	1901	ZUID
1075PT	1075PT	ELK	87,5	4017	ZUID
1075PT	1075PT	GAS	100	1947	ZUID
1075PV	1075PV	GAS	100	1542	ZUID
1075PV	1075PV	ELK	100	2591	ZUID
1075PW	1075PW	ELK	100	4786	ZUID
1075PW	1075PW	GAS	100	2205	ZUID
1075PX	1075PX	GAS	100	2184	ZUID
1075PX	1075PX	ELK	100	4288	ZUID
1075PZ	1075PZ	GAS	100	2048	ZUID
1075PZ	1075PZ	ELK	100	3016	ZUID
1075RA	1075RA	GAS	100	1757	ZUID
1075RA	1075RA	ELK	91,67	4361	ZUID
1075RB	1075RB	ELK	100	2641	ZUID
1075RB	1075RB	GAS	100	1775	ZUID
1075RC	1075RC	GAS	100	2539	ZUID
1075RC	1075RC	ELK	100	4047	ZUID
1075RD	1075RD	ELK	100	3387	ZUID
1075RD	1075RD	GAS	100	1762	ZUID
1075RE	1075RE	GAS	100	1965	ZUID
1075RE	1075RE	ELK	100	3993	ZUID
1075RG	1075RG	GAS	100	2513	ZUID
1075RG	1075RG	ELK	100	3516	ZUID
1075RH	1075RH	ELK	100	3036	ZUID
1075RH	1075RH	GAS	100	1812	ZUID
1075RJ	1075RJ	ELK	100	3567	ZUID
1075RJ	1075RJ	GAS	100	1586	ZUID
1075RM	1075RM	GAS	100	1165	ZUID
1075RM	1075RM	ELK	100	2173	ZUID
1075RN	1075RN	GAS	100	851	ZUID
1075RN	1075RN	ELK	100	1835	ZUID
1075RP	1075RP	GAS	100	788	ZUID
1075RP	1075RP	ELK	100	1458	ZUID
1075RR	1075RR	ELK	100	1493	ZUID
1075RR	1075RR	GAS	100	1003	ZUID
1075RS	1075RS	GAS	100	969	ZUID
1075RS	1075RS	ELK	100	1355	ZUID
1075RT	1075RT	GAS	100	1120	ZUID
1075RT	1075RT	ELK	100	2979	ZUID
1075RV	1075RV	GAS	100	946	ZUID
1075RV	1075RV	ELK	100	2345	ZUID
1075RW	1075RW	GAS	100	897	ZUID
1075RW	1075RW	ELK	100	1652	ZUID
1075RX	1075RX	GAS	100	1386	ZUID
1075RX	1075RX	ELK	100	2223	ZUID
1075RZ	1075RZ	ELK	100	3278	ZUID
1075RZ	1075RZ	GAS	100	1284	ZUID
1075SB	1075SB	ELK	100	3135	ZUID
1075SB	1075SB	GAS	100	1128	ZUID
1075SC	1075SC	ELK	100	2532	ZUID
1075SC	1075SC	GAS	100	1114	ZUID
1075SE	1075SE	ELK	100	4694	ZUID
1075SE	1075SE	GAS	100	943	ZUID
1075SG	1075SG	GAS	100	1119	ZUID
1075SH	1075SH	ELK	100	3101	ZUID
1075SH	1075SH	GAS	100	1190	ZUID
1075SJ	1075SJ	GAS	100	1803	ZUID
1075SK	1075SK	GAS	100	1052	ZUID
1075SK	1075SK	ELK	100	3487	ZUID
1075SL	1075SL	GAS	100	1085	ZUID
1075SL	1075SL	ELK	100	1727	ZUID
1075SM	1075SM	ELK	100	2137	ZUID
1075SM	1075SM	GAS	100	979	ZUID
1075SN	1075SN	GAS	100	868	ZUID
1075SN	1075SN	ELK	100	1491	ZUID
1075SP	1075SP	GAS	100	1088	ZUID
1075SP	1075SP	ELK	100	3043	ZUID
1075SR	1075SR	GAS	100	821	ZUID
1075SR	1075SR	ELK	100	1332	ZUID
1075ST	1075ST	ELK	100	1858	ZUID
1075ST	1075ST	GAS	100	1079	ZUID
1075SV	1075SV	GAS	100	1085	ZUID
1075SV	1075SV	ELK	100	1864	ZUID
1075SW	1075SW	GAS	100	1784	ZUID
1075SW	1075SW	ELK	100	2500	ZUID
1075SX	1075SX	GAS	100	965	ZUID
1075SX	1075SX	ELK	100	1700	ZUID
1075SZ	1075SZ	GAS	100	768	ZUID
1075SZ	1075SZ	ELK	100	1452	ZUID
1075TA	1075TA	ELK	100	1661	ZUID
1075TA	1075TA	GAS	100	1101	ZUID
1075TB	1075TB	ELK	100	1722	ZUID
1075TB	1075TB	GAS	100	1061	ZUID
1075TC	1075TC	ELK	100	1512	ZUID
1075TC	1075TC	GAS	100	990	ZUID
1075TD	1075TD	GAS	100	942	ZUID
1075TD	1075TD	ELK	100	1522	ZUID
1075TE	1075TE	ELK	100	1971	ZUID
1075TE	1075TE	GAS	100	1034	ZUID
1075TG	1075TG	ELK	100	1834	ZUID
