POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	%Leveringsrichting	SJV	WIJKEN
1076VP	1076VP	GAS	100	868	ZUID
1076VP	1076VP	ELK	100	1684	ZUID
1076VR	1076VR	ELK	100	1659	ZUID
1076VR	1076VR	GAS	100	1035	ZUID
1076VS	1076VS	ELK	100	1751	ZUID
1076VS	1076VS	GAS	100	925	ZUID
1076VT	1076VT	ELK	100	2120	ZUID
1076VT	1076VT	GAS	100	927	ZUID
1076VV	1076VV	GAS	100	991	ZUID
1076VV	1076VV	ELK	100	1554	ZUID
1076VW	1076VW	ELK	100	1485	ZUID
1076VW	1076VW	GAS	100	829	ZUID
1076VX	1076VX	ELK	100	2713	ZUID
1076VX	1076VX	GAS	100	1291	ZUID
1076VZ	1076VZ	ELK	100	1359	ZUID
1076VZ	1076VZ	GAS	100	506	ZUID
1076XA	1076XA	ELK	100	1796	ZUID
1076XA	1076XA	GAS	100	479	ZUID
1076XB	1076XB	GAS	100	595	ZUID
1076XB	1076XB	ELK	100	1823	ZUID
1076XC	1076XC	ELK	100	2516	ZUID
1076XC	1076XC	GAS	100	658	ZUID
1076XD	1076XD	GAS	100	663	ZUID
1076XD	1076XD	ELK	100	1824	ZUID
1076XE	1076XE	GAS	100	732	ZUID
1076XE	1076XE	ELK	100	1409	ZUID
1076XG	1076XG	GAS	100	964	ZUID
1076XG	1076XG	ELK	100	1810	ZUID
1076XH	1076XH	ELK	100	1589	ZUID
1076XH	1076XH	GAS	100	936	ZUID
1076XJ	1076XJ	ELK	100	1836	ZUID
1076XJ	1076XJ	GAS	100	923	ZUID
1076XK	1076XK	ELK	100	1449	ZUID
1076XK	1076XK	GAS	100	774	ZUID
1076XL	1076XL	GAS	100	655	ZUID
1076XL	1076XL	ELK	100	1713	ZUID
1076XM	1076XM	ELK	100	2793	ZUID
1076XM	1076XM	GAS	100	825	ZUID
1076XN	1076XN	GAS	100	1354	ZUID
1076XN	1076XN	ELK	100	2571	ZUID
1076XP	1076XP	ELK	96,3	1745	ZUID
1076XP	1076XP	GAS	100	1772	ZUID
1076XR	1076XR	ELK	100	1610	ZUID
1076XR	1076XR	GAS	100	673	ZUID
1076XS	1076XS	GAS	100	589	ZUID
1076XS	1076XS	ELK	100	1131	ZUID
1076XT	1076XT	ELK	100	1172	ZUID
1076XT	1076XT	GAS	100	502	ZUID
1076XV	1076XV	GAS	100	678	ZUID
1076XV	1076XV	ELK	100	1746	ZUID
1076XW	1076XW	GAS	100	658	ZUID
1076XW	1076XW	ELK	100	1329	ZUID
1076XX	1076XX	GAS	100	941	ZUID
1076XX	1076XX	ELK	100	1759	ZUID
1076XZ	1076XZ	GAS	100	1145	ZUID
1076XZ	1076XZ	ELK	100	1989	ZUID
1077AA	1077AA	ELK	100	13049	ZUID
1077AA	1077AV	GAS	100	3309	ZUID
1077AB	1077AB	ELK	100	3230	ZUID
1077AC	1077AE	ELK	100	3281	ZUID
1077AG	1077AG	ELK	100	2800	ZUID
1077AH	1077AN	ELK	100	5863	ZUID
1077AP	1077AR	ELK	100	10356	ZUID
1077AS	1077AV	ELK	100	7277	ZUID
1077AW	1077AW	ELK	100	5952	ZUID
1077AW	1077AW	GAS	100	1503	ZUID
1077AX	1077AX	GAS	100	186	ZUID
1077AX	1077AX	ELK	100	4349	ZUID
1077AZ	1077BA	ELK	92,86	6960	ZUID
1077AZ	1077BD	GAS	100	4944	ZUID
1077BB	1077BB	ELK	100	3870	ZUID
1077BC	1077BD	ELK	100	9275	ZUID
1077BE	1077BE	GAS	100	6090	ZUID
1077BE	1077BE	ELK	100	11111	ZUID
1077BG	1077BH	ELK	100	11607	ZUID
1077BH	1077BM	GAS	100	9551	ZUID
1077BJ	1077BM	ELK	100	21848	ZUID
1077BN	1077BN	ELK	100	3851	ZUID
1077BN	1077BN	GAS	100	2718	ZUID
1077BP	1077BP	GAS	100	926	ZUID
1077BP	1077BP	ELK	100	2956	ZUID
1077BR	1077BR	GAS	100	2475	ZUID
1077BR	1077BR	ELK	100	4915	ZUID
1077BS	1077BS	GAS	100	2291	ZUID
1077BS	1077BS	ELK	100	5165	ZUID
1077BT	1077BT	GAS	100	553	ZUID
1077BT	1077BT	ELK	100	3521	ZUID
1077BV	1077BW	GAS	100	20	ZUID
1077BV	1077BV	ELK	100	4305	ZUID
1077BW	1077BW	ELK	100	5319	ZUID
1077BX	1077BX	GAS	100	1264	ZUID
1077BX	1077BX	ELK	100	2471	ZUID
1077BZ	1077BZ	GAS	100	1025	ZUID
1077BZ	1077BZ	ELK	100	1910	ZUID
1077CA	1077CA	GAS	100	632	ZUID
1077CA	1077CA	ELK	100	3098	ZUID
1077CB	1077CB	GAS	100	2290	ZUID
1077CB	1077CB	ELK	100	4773	ZUID
1077CC	1077CD	GAS	100	1751	ZUID
1077CC	1077CD	ELK	100	3991	ZUID
1077CE	1077CE	ELK	100	3156	ZUID
1077CE	1077CE	GAS	100	1583	ZUID
1077CG	1077CG	GAS	100	2255	ZUID
1077CG	1077CG	ELK	100	3177	ZUID
1077CH	1077CH	ELK	100	3932	ZUID
1077CH	1077CH	GAS	100	2571	ZUID
1077CJ	1077CJ	GAS	100	2676	ZUID
1077CJ	1077CJ	ELK	100	4433	ZUID
1077CK	1077CK	ELK	100	5075	ZUID
1077CK	1077CK	GAS	100	2309	ZUID
1077CL	1077CL	GAS	100	3941	ZUID
1077CL	1077CL	ELK	100	9417	ZUID
1077CM	1077CM	ELK	100	3488	ZUID
1077CM	1077CM	GAS	100	2615	ZUID
1077CN	1077CN	GAS	100	2485	ZUID
1077CN	1077CN	ELK	100	6194	ZUID
1077CP	1077CP	GAS	100	1811	ZUID
1077CP	1077CP	ELK	100	4859	ZUID
1077CR	1077CR	GAS	100	1617	ZUID
1077CR	1077CR	ELK	100	3394	ZUID
1077CS	1077CS	ELK	100	3831	ZUID
1077CS	1077CS	GAS	100	1821	ZUID
1077CT	1077CV	ELK	100	13074	ZUID
1077CT	1077CV	GAS	100	274	ZUID
1077CW	1077CX	ELK	100	7504	ZUID
1077CW	1077DA	GAS	100	663	ZUID
1077DA	1077DA	ELK	100	3736	ZUID
1077DB	1077DB	GAS	100	1686	ZUID
1077DB	1077DB	ELK	100	4602	ZUID
1077DC	1077DC	GAS	100	1556	ZUID
1077DC	1077DC	ELK	100	3429	ZUID
1077DD	1077DD	ELK	95,24	2169	ZUID
1077DD	1077DD	GAS	100	1714	ZUID
1077DE	1077DE	GAS	100	14	ZUID
1077DE	1077DE	ELK	100	1901	ZUID
1077DG	1077DG	ELK	100	13031	ZUID
1077DG	1077DH	GAS	100	2765	ZUID
1077DH	1077DH	ELK	92,31	5024	ZUID
1077DJ	1077DJ	ELK	100	4265	ZUID
1077DJ	1077DK	GAS	100	3668	ZUID
1077DK	1077DK	ELK	72,22	6374	ZUID
1077DL	1077DN	ELK	95,65	4556	ZUID
1077DL	1077DN	GAS	100	3035	ZUID
1077DP	1077DP	ELK	100	6119	ZUID
1077DP	1077DP	GAS	100	3504	ZUID
1077DR	1077DS	GAS	100	2372	ZUID
1077DR	1077DR	ELK	100	4666	ZUID
1077DS	1077DS	ELK	100	2549	ZUID
1077DT	1077DT	GAS	100	2200	ZUID
1077DT	1077DT	ELK	100	11796	ZUID
1077DV	1077DV	GAS	100	1663	ZUID
1077DV	1077DV	ELK	100	4398	ZUID
1077DW	1077DW	GAS	100	2115	ZUID
1077DW	1077DW	ELK	100	5151	ZUID
1077DX	1077DX	ELK	100	3746	ZUID
1077DX	1077DX	GAS	100	3701	ZUID
1077DZ	1077DZ	ELK	100	4512	ZUID
1077DZ	1077DZ	GAS	100	2395	ZUID
1077EA	1077EA	GAS	100	2550	ZUID
1077EA	1077EA	ELK	100	4272	ZUID
1077EB	1077EB	GAS	100	2564	ZUID
1077EB	1077EB	ELK	100	4532	ZUID
1077EC	1077EC	ELK	100	4769	ZUID
1077EC	1077EC	GAS	100	3168	ZUID
1077ED	1077ED	ELK	100	5278	ZUID
1077ED	1077ED	GAS	100	2750	ZUID
1077EE	1077EH	GAS	100	2005	ZUID
1077EE	1077EH	ELK	100	4306	ZUID
1077EJ	1077EJ	ELK	100	6100	ZUID
1077EJ	1077EK	GAS	100	1124	ZUID
1077EK	1077EK	ELK	100	2885	ZUID
1077EL	1077EL	ELK	90	3750	ZUID
1077EL	1077EL	GAS	100	1483	ZUID
1077EM	1077EM	ELK	100	3471	ZUID
1077EM	1077EM	GAS	100	303	ZUID
1077EN	1077EN	GAS	100	5697	ZUID
1077EN	1077EN	ELK	100	5326	ZUID
1077EP	1077ET	GAS	100	2011	ZUID
1077EP	1077EP	ELK	100	2343	ZUID
1077ER	1077ER	ELK	100	3403	ZUID
1077ES	1077ET	ELK	96,3	4806	ZUID
1077EV	1077EV	GAS	100	2673	ZUID
1077EV	1077EV	ELK	100	4238	ZUID
1077EW	1077GC	ELK	100	4510	ZUID
1077EW	1077GC	GAS	100	2560	ZUID
1077GD	1077GP	GAS	100	4370	ZUID
1077GD	1077GP	ELK	100	8184	ZUID
1077GR	1077GR	ELK	83,33	5084	ZUID
1077GR	1077GR	GAS	100	3694	ZUID
1077GS	1077GS	ELK	100	5080	ZUID
1077GS	1077GS	GAS	100	3660	ZUID
1077GT	1077GT	ELK	100	4345	ZUID
1077GT	1077GT	GAS	100	2944	ZUID
1077GV	1077HB	GAS	100	2448	ZUID
1077GV	1077GV	ELK	100	7004	ZUID
1077GW	1077GX	ELK	88,89	7118	ZUID
1077GZ	1077HA	ELK	100	5786	ZUID
1077HB	1077HB	ELK	100	4181	ZUID
1077HC	1077HG	GAS	100	2875	ZUID
1077HC	1077HD	ELK	68,75	3813	ZUID
1077HE	1077HE	ELK	100	18274	ZUID
1077HG	1077HG	ELK	100	4206	ZUID
1077HH	1077HH	GAS	100	1540	ZUID
1077HH	1077HH	ELK	100	3271	ZUID
1077HJ	1077HJ	ELK	100	1935	ZUID
1077HJ	1077HJ	GAS	100	1143	ZUID
1077HK	1077HK	GAS	100	1075	ZUID
1077HK	1077HK	ELK	100	6129	ZUID
1077HL	1077HL	GAS	100	1393	ZUID
1077HL	1077HL	ELK	100	9406	ZUID
1077HM	1077HM	GAS	100	1203	ZUID
1077HM	1077HM	ELK	100	11141	ZUID
1077HN	1077HN	GAS	100	3624	ZUID
1077HN	1077HN	ELK	100	10702	ZUID
1077HP	1077HP	ELK	100	3822	ZUID
1077HP	1077HP	GAS	100	978	ZUID
1077HR	1077HR	ELK	100	2304	ZUID
1077HR	1077HR	GAS	100	1135	ZUID
1077HS	1077HS	GAS	100	993	ZUID
1077HS	1077HS	ELK	100	2413	ZUID
1077HT	1077HT	ELK	100	2138	ZUID
1077HT	1077HT	GAS	100	937	ZUID
1077HV	1077HV	ELK	100	1907	ZUID
1077HV	1077HV	GAS	100	937	ZUID
1077HW	1077HW	ELK	100	3542	ZUID
1077HW	1077HW	GAS	100	1075	ZUID
1077HX	1077HX	ELK	100	3905	ZUID
1077HX	1077HX	GAS	100	1167	ZUID
1077HZ	1077JA	GAS	100	168	ZUID
1077HZ	1077HZ	ELK	100	3265	ZUID
1077JA	1077JA	ELK	100	2632	ZUID
1077JB	1077JB	ELK	100	2977	ZUID
1077JB	1077JB	GAS	100	1328	ZUID
1077JC	1077JC	ELK	100	3019	ZUID
1077JC	1077JC	GAS	100	1626	ZUID
1077JD	1077JD	ELK	100	2416	ZUID
1077JD	1077JD	GAS	100	497	ZUID
1077JE	1077JE	GAS	100	1937	ZUID
1077JE	1077JE	ELK	100	2515	ZUID
1077JG	1077JG	ELK	100	12608	ZUID
1077JG	1077JG	GAS	100	2427	ZUID
1077JH	1077JH	GAS	100	2496	ZUID
1077JH	1077JH	ELK	100	10451	ZUID
1077JJ	1077JJ	ELK	100	8861	ZUID
1077JJ	1077JJ	GAS	100	2572	ZUID
1077JK	1077JK	GAS	100	2215	ZUID
1077JK	1077JK	ELK	100	11165	ZUID
1077JL	1077JL	ELK	100	8852	ZUID
1077JL	1077JL	GAS	100	1225	ZUID
1077JM	1077JM	GAS	100	1628	ZUID
1077JM	1077JM	ELK	100	7180	ZUID
1077JN	1077JN	ELK	100	4744	ZUID
1077JN	1077JN	GAS	100	1642	ZUID
1077JP	1077JP	ELK	100	9198	ZUID
1077JP	1077JP	GAS	100	1903	ZUID
1077JR	1077JR	ELK	100	4879	ZUID
1077JR	1077JR	GAS	100	2101	ZUID
1077JS	1077JS	GAS	100	3128	ZUID
1077JS	1077JS	ELK	100	3696	ZUID
1077JT	1077JT	ELK	100	3527	ZUID
1077JT	1077JT	GAS	100	206	ZUID
1077JV	1077JV	GAS	100	270	ZUID
1077JV	1077JV	ELK	100	2507	ZUID
1077JW	1077JW	GAS	100	25	ZUID
1077JW	1077JW	ELK	100	3850	ZUID
1077JX	1077JX	ELK	100	6621	ZUID
1077JX	1077JX	GAS	100	442	ZUID
1077JZ	1077JZ	ELK	100	2810	ZUID
1077JZ	1077KA	GAS	100	136	ZUID
1077KA	1077KA	ELK	100	1987	ZUID
1077KB	1077KB	ELK	100	2707	ZUID
1077KB	1077KB	GAS	100	29	ZUID
1077KC	1077KD	GAS	100	16	ZUID
1077KC	1077KC	ELK	100	8386	ZUID
1077KD	1077KD	ELK	100	2447	ZUID
1077KE	1077KE	GAS	100	21	ZUID
1077KE	1077KE	ELK	100	2604	ZUID
1077KG	1077KG	ELK	100	4405	ZUID
1077KG	1077KG	GAS	100	1410	ZUID
1077KH	1077KH	GAS	100	1473	ZUID
1077KH	1077KH	ELK	100	3553	ZUID
1077KJ	1077KK	GAS	100	2409	ZUID
1077KJ	1077KK	ELK	100	4657	ZUID
1077KL	1077KL	GAS	100	1463	ZUID
1077KL	1077KL	ELK	100	2474	ZUID
1077KM	1077KM	ELK	100	2829	ZUID
1077KM	1077KM	GAS	100	81	ZUID
1077KN	1077KN	ELK	100	3115	ZUID
1077KN	1077KN	GAS	100	104	ZUID
1077KP	1077KP	GAS	100	1934	ZUID
1077KP	1077KP	ELK	100	3467	ZUID
1077KR	1077KR	ELK	87,5	5263	ZUID
1077KR	1077KR	GAS	100	3060	ZUID
1077KS	1077KS	ELK	100	3038	ZUID
1077KS	1077KS	GAS	100	143	ZUID
1077KT	1077KT	GAS	100	910	ZUID
1077KT	1077KT	ELK	100	2422	ZUID
1077KV	1077KV	GAS	100	2057	ZUID
1077KV	1077KV	ELK	100	2175	ZUID
1077KW	1077KW	GAS	100	1806	ZUID
1077KW	1077KW	ELK	100	3163	ZUID
1077KX	1077KZ	GAS	100	2988	ZUID
1077KX	1077KZ	ELK	100	3899	ZUID
1077LA	1077LA	ELK	82,61	7949	ZUID
1077LA	1077LA	GAS	100	3538	ZUID
1077LB	1077LB	ELK	100	4392	ZUID
1077LB	1077LB	GAS	100	1972	ZUID
1077LC	1077LD	GAS	100	2396	ZUID
1077LC	1077LC	ELK	100	3228	ZUID
1077LD	1077LD	ELK	100	6442	ZUID
1077LE	1077LE	ELK	100	4174	ZUID
1077LE	1077LE	GAS	100	1876	ZUID
1077LG	1077LG	ELK	100	10050	ZUID
1077LG	1077LG	GAS	100	5772	ZUID
1077LH	1077LK	GAS	100	2590	ZUID
1077LH	1077LH	ELK	100	5640	ZUID
1077LJ	1077LJ	ELK	100	3583	ZUID
1077LK	1077LK	ELK	100	5559	ZUID
1077LL	1077LP	ELK	100	4329	ZUID
1077LL	1077LP	GAS	100	2447	ZUID
1077LR	1077LR	GAS	100	3967	ZUID
1077LR	1077LR	ELK	100	12541	ZUID
1077LS	1077LS	GAS	100	1470	ZUID
1077LS	1077LS	ELK	100	3219	ZUID
1077LT	1077LT	ELK	100	3593	ZUID
1077LT	1077LX	GAS	100	2491	ZUID
1077LV	1077LV	ELK	100	3757	ZUID
1077LW	1077LX	ELK	100	4305	ZUID
1077LZ	1077LZ	ELK	100	6890	ZUID
1077LZ	1077LZ	GAS	100	2695	ZUID
1077MA	1077MC	GAS	100	3150	ZUID
1077MA	1077MC	ELK	100	4172	ZUID
1077MD	1077MD	ELK	89,47	2835	ZUID
1077MD	1077MD	GAS	100	2322	ZUID
1077ME	1077ME	GAS	100	1856	ZUID
1077ME	1077ME	ELK	100	2850	ZUID
1077MG	1077MG	GAS	100	1944	ZUID
1077MG	1077MG	ELK	100	3109	ZUID
1077MH	1077MJ	GAS	100	1591	ZUID
1077MH	1077MJ	ELK	91,3	3906	ZUID
1077MK	1077MK	GAS	100	8548	ZUID
1077MK	1077MK	ELK	100	3505	ZUID
1077ML	1077MN	ELK	100	3751	ZUID
1077ML	1077MP	GAS	100	1928	ZUID
1077MP	1077MP	ELK	100	4334	ZUID
1077MR	1077MR	ELK	100	3257	ZUID
1077MR	1077MR	GAS	100	1472	ZUID
1077MS	1077MS	GAS	100	2097	ZUID
1077MS	1077MS	ELK	100	4891	ZUID
1077MT	1077MT	ELK	100	4201	ZUID
1077MT	1077MT	GAS	100	2700	ZUID
1077MV	1077MV	ELK	100	2649	ZUID
1077MV	1077MV	GAS	100	491	ZUID
1077MX	1077MX	GAS	100	31	ZUID
1077MX	1077MX	ELK	100	3251	ZUID
1077MZ	1077MZ	GAS	100	24	ZUID
1077MZ	1077MZ	ELK	100	3799	ZUID
1077NA	1077NA	ELK	100	4328	ZUID
1077NA	1077NA	GAS	100	455	ZUID
1077NB	1077NB	ELK	100	3364	ZUID
1077NB	1077NB	GAS	100	325	ZUID
1077NC	1077NE	GAS	100	748	ZUID
1077NC	1077NC	ELK	100	3784	ZUID
1077ND	1077NE	ELK	100	3877	ZUID
1077NG	1077NG	ELK	100	3966	ZUID
1077NG	1077NG	GAS	100	1642	ZUID
1077NH	1077NH	ELK	100	3471	ZUID
1077NH	1077NH	GAS	100	1823	ZUID
1077NJ	1077NJ	ELK	100	3504	ZUID
1077NJ	1077NJ	GAS	100	1691	ZUID
1077NK	1077NK	GAS	100	961	ZUID
1077NK	1077NK	ELK	100	6065	ZUID
1077NL	1077NL	ELK	100	5429	ZUID
1077NL	1077NL	GAS	100	1873	ZUID
1077NM	1077NM	GAS	100	74	ZUID
1077NM	1077NM	ELK	100	2332	ZUID
1077NN	1077NN	ELK	100	3674	ZUID
1077NN	1077NN	GAS	100	501	ZUID
1077NP	1077NP	ELK	100	4165	ZUID
1077NP	1077NP	GAS	100	30	ZUID
1077NR	1077NR	ELK	100	4776	ZUID
1077NR	1077NR	GAS	100	1242	ZUID
1077NS	1077NS	ELK	100	3870	ZUID
1077NS	1077NT	GAS	100	2324	ZUID
1077NT	1077NT	ELK	100	4251	ZUID
1077NV	1077NV	ELK	100	19859	ZUID
1077NV	1077NV	GAS	100	7320	ZUID
1077NX	1077NX	GAS	100	2470	ZUID
1077NX	1077NX	ELK	100	4536	ZUID
1077NZ	1077PA	GAS	100	1251	ZUID
1077NZ	1077NZ	ELK	100	5326	ZUID
1077PA	1077PA	ELK	100	3428	ZUID
1077PB	1077PB	ELK	100	2783	ZUID
1077PB	1077PB	GAS	100	2067	ZUID
1077PC	1077PC	ELK	100	3274	ZUID
1077PC	1077PC	GAS	100	1492	ZUID
1077PD	1077PD	ELK	100	5344	ZUID
1077PD	1077PD	GAS	100	157	ZUID
1077PE	1077PE	ELK	100	6535	ZUID
1077PE	1077PE	GAS	100	24	ZUID
1077PG	1077PM	ELK	98,28	6184	ZUID
1077PG	1077PM	GAS	100	2149	ZUID
1077PN	1077PN	ELK	100	4612	ZUID
1077PN	1077PN	GAS	100	2209	ZUID
1077PP	1077PP	GAS	100	1944	ZUID
1077PP	1077PP	ELK	100	4054	ZUID
1077PR	1077PV	ELK	93,55	4055	ZUID
1077PR	1077PW	GAS	100	2422	ZUID
1077PW	1077PW	ELK	100	6067	ZUID
1077PX	1077PX	GAS	100	2854	ZUID
1077PX	1077PX	ELK	100	8337	ZUID
1077PZ	1077PZ	ELK	75	4342	ZUID
1077PZ	1077PZ	GAS	100	2601	ZUID
1077QY	1077RA	ELK	83,33	5994	ZUID
1077RA	1077RG	GAS	100	2579	ZUID
1077RB	1077RD	ELK	95,65	4766	ZUID
1077RE	1077RG	ELK	94,74	3507	ZUID
1077RH	1077RH	GAS	100	2638	ZUID
1077RH	1077RH	ELK	100	3581	ZUID
1077RJ	1077RM	ELK	100	4160	ZUID
1077RJ	1077RM	GAS	100	2079	ZUID
1077RN	1077RN	GAS	100	2665	ZUID
1077RN	1077RN	ELK	100	4216	ZUID
1077RP	1077RP	GAS	100	2149	ZUID
1077RP	1077RP	ELK	100	3054	ZUID
1077RR	1077RR	ELK	100	2533	ZUID
1077RR	1077RV	GAS	100	3123	ZUID
1077RS	1077RS	ELK	100	3643	ZUID
1077RT	1077RT	ELK	100	3809	ZUID
1077RV	1077RV	ELK	100	5982	ZUID
1077RW	1077RW	GAS	100	2606	ZUID
1077RW	1077RW	ELK	100	6226	ZUID
1077RX	1077SC	GAS	100	2096	ZUID
1077RX	1077RX	ELK	100	10517	ZUID
1077RZ	1077RZ	ELK	100	3683	ZUID
1077SB	1077SB	ELK	100	3716	ZUID
1077SC	1077SC	ELK	100	5658	ZUID
1077SE	1077SE	GAS	100	177	ZUID
1077SE	1077SE	ELK	100	4978	ZUID
1077SG	1077SG	ELK	100	7685	ZUID
1077SG	1077SH	GAS	100	759	ZUID
1077SH	1077SH	ELK	100	2660	ZUID
1077SJ	1077SL	GAS	100	2136	ZUID
1077SJ	1077SJ	ELK	100	4021	ZUID
1077SK	1077SL	ELK	100	3952	ZUID
1077SM	1077SM	GAS	100	3625	ZUID
1077SM	1077SM	ELK	100	5083	ZUID
1077SN	1077SN	GAS	100	3167	ZUID
1077SN	1077SN	ELK	100	5295	ZUID
1077SP	1077SP	ELK	100	8758	ZUID
1077SP	1077SP	GAS	100	3707	ZUID
1077SR	1077SR	GAS	100	2453	ZUID
1077SR	1077SR	ELK	100	6554	ZUID
1077ST	1077ST	GAS	100	406	ZUID
1077ST	1077ST	ELK	100	2781	ZUID
1077SV	1077SV	ELK	100	2325	ZUID
1077SV	1077SV	GAS	100	28	ZUID
1077SW	1077SW	GAS	100	28	ZUID
1077SW	1077SW	ELK	100	2460	ZUID
1077SX	1077TB	GAS	100	138	ZUID
1077SX	1077SX	ELK	100	2082	ZUID
1077SZ	1077SZ	ELK	100	3694	ZUID
1077TA	1077TA	ELK	100	1979	ZUID
1077TB	1077TB	ELK	100	5211	ZUID
1077TC	1077TC	ELK	100	4876	ZUID
1077TC	1077TC	GAS	100	2345	ZUID
1077TD	1077TD	ELK	100	3320	ZUID
1077TD	1077TD	GAS	100	1302	ZUID
1077TE	1077TE	GAS	100	1829	ZUID
1077TE	1077TE	ELK	100	2653	ZUID
1077TG	1077TG	ELK	100	4160	ZUID
1077TG	1077TG	GAS	100	371	ZUID
1077TH	1077TH	ELK	100	2599	ZUID
1077TH	1077TH	GAS	100	206	ZUID
1077TJ	1077TJ	ELK	100	3934	ZUID
1077TJ	1077TJ	GAS	100	306	ZUID
1077TK	1077TK	ELK	100	2979	ZUID
1077TK	1077TK	GAS	100	157	ZUID
1077TL	1077TL	GAS	100	18	ZUID
1077TL	1077TL	ELK	100	3778	ZUID
1077TM	1077TM	GAS	100	21	ZUID
1077TM	1077TM	ELK	100	5467	ZUID
1077TN	1077TN	GAS	100	203	ZUID
1077TN	1077TN	ELK	100	5320	ZUID
1077TP	1077TP	GAS	100	74	ZUID
1077TP	1077TP	ELK	100	3827	ZUID
1077TR	1077TR	ELK	100	4025	ZUID
1077TR	1077TS	GAS	100	262	ZUID
1077TS	1077TS	ELK	100	3189	ZUID
1077TT	1077TT	ELK	100	2991	ZUID
1077TT	1077TT	GAS	100	186	ZUID
1077TV	1077TV	GAS	100	29	ZUID
1077TV	1077TV	ELK	100	3361	ZUID
1077TW	1077TW	GAS	100	144	ZUID
1077TW	1077TW	ELK	100	2409	ZUID
1077TX	1077TX	GAS	100	6919	ZUID
1077TX	1077TX	ELK	100	18733	ZUID
1077TZ	1077TZ	GAS	100	6322	ZUID
1077TZ	1077TZ	ELK	93,75	6901	ZUID
1077VA	1077VA	ELK	100	4605	ZUID
1077VA	1077VA	GAS	100	344	ZUID
1077VB	1077VB	GAS	100	1515	ZUID
1077VB	1077VB	ELK	88,89	4961	ZUID
1077VC	1077VC	ELK	100	4726	ZUID
1077VC	1077VC	GAS	100	1940	ZUID
1077VD	1077VG	GAS	100	550	ZUID
1077VD	1077VD	ELK	90,91	3621	ZUID
1077VE	1077VE	ELK	100	3304	ZUID
1077VG	1077VG	ELK	100	2502	ZUID
1077VH	1077VH	ELK	100	3402	ZUID
1077VH	1077VH	GAS	100	62	ZUID
1077VJ	1077VJ	ELK	100	3388	ZUID
1077VJ	1077VJ	GAS	100	2053	ZUID
1077VK	1077VK	GAS	100	18	ZUID
1077VK	1077VK	ELK	100	3879	ZUID
1077VL	1077VL	ELK	100	3858	ZUID
1077VL	1077VL	GAS	100	910	ZUID
1077VM	1077VM	GAS	100	1739	ZUID
1077VM	1077VM	ELK	100	3075	ZUID
1077VN	1077VN	ELK	100	3388	ZUID
1077VN	1077VN	GAS	100	445	ZUID
1077VP	1077VP	GAS	100	1055	ZUID
1077VP	1077VP	ELK	100	2601	ZUID
1077VR	1077VR	ELK	100	2736	ZUID
1077VR	1077VR	GAS	100	1814	ZUID
1077VS	1077VS	GAS	100	1669	ZUID
1077VS	1077VS	ELK	100	6801	ZUID
1077VT	1077VV	ELK	84,62	12274	ZUID
1077VT	1077VX	GAS	100	6493	ZUID
1077VW	1077VX	ELK	93,1	8315	ZUID
1077VZ	1077VZ	GAS	100	3493	ZUID
1077VZ	1077VZ	ELK	100	5794	ZUID
1077WB	1077WB	ELK	100	8300	ZUID
1077WB	1077WB	GAS	100	6619	ZUID
1077WC	1077WJ	GAS	100	4530	ZUID
1077WC	1077WJ	ELK	100	8069	ZUID
1077WK	1077WK	ELK	100	8312	ZUID
1077WK	1077WK	GAS	100	2927	ZUID
1077WL	1077WP	ELK	96,77	5375	ZUID
1077WL	1077WS	GAS	100	5138	ZUID
1077WR	1077WR	ELK	100	7837	ZUID
1077WS	1077WS	ELK	100	6861	ZUID
1077WT	1077XC	GAS	100	3817	ZUID
1077WT	1077WT	ELK	100	16575	ZUID
1077WV	1077WV	ELK	100	3384	ZUID
1077WX	1077XA	ELK	100	7327	ZUID
1077XB	1077XC	ELK	88,57	3970	ZUID
1077XD	1077XD	ELK	88,89	3943	ZUID
1077XD	1077XD	GAS	100	2127	ZUID
1077XE	1077XE	GAS	100	2248	ZUID
1077XE	1077XE	ELK	100	3647	ZUID
1077XG	1077XG	ELK	100	4279	ZUID
1077XG	1077XG	GAS	100	2785	ZUID
1077XH	1077XH	GAS	100	2358	ZUID
1077XH	1077XH	ELK	100	3665	ZUID
1077XJ	1077XJ	GAS	100	2830	ZUID
1077XJ	1077XJ	ELK	100	4182	ZUID
1077XK	1077XK	ELK	100	2854	ZUID
1077XK	1077XK	GAS	100	2631	ZUID
1077XL	1077XL	GAS	100	2750	ZUID
1077XL	1077XL	ELK	100	2979	ZUID
1077XM	1077XM	ELK	75	3828	ZUID
1077XM	1077XM	GAS	100	2100	ZUID
1077XN	1077XN	ELK	100	69	ZUID
1077XP	1077XP	GAS	100	139	ZUID
1077XP	1077XP	ELK	100	3273	ZUID
1077XR	1077XR	GAS	100	160	ZUID
1077XR	1077XR	ELK	100	3161	ZUID
1077XV	1077XV	ELK	100	7599	ZUID
1077XV	1077ZA	GAS	100	2573	ZUID
1077XW	1077ZA	ELK	100	4454	ZUID
1077ZB	1077ZB	ELK	100	2816	ZUID
1077ZB	1077ZB	GAS	100	1935	ZUID
1077ZC	1077ZC	ELK	100	2832	ZUID
1077ZC	1077ZC	GAS	100	1792	ZUID
1077ZD	1077ZD	ELK	100	3548	ZUID
1077ZD	1077ZD	GAS	100	647	ZUID
